image_id,v1_voxel_1,v1_voxel_2,v1_voxel_3,v1_voxel_4,v1_voxel_5,v1_voxel_6,v1_voxel_7,v1_voxel_8,v1_voxel_9,v1_voxel_10,v1_voxel_11,v1_voxel_12,v1_voxel_13,v1_voxel_14,v1_voxel_15,v1_voxel_16,v1_voxel_17,v1_voxel_18,v1_voxel_19,v1_voxel_20,v1_voxel_21,v1_voxel_22,v1_voxel_23,v1_voxel_24,v1_voxel_25,v1_voxel_26,v1_voxel_27,v1_voxel_28,v1_voxel_29,v1_voxel_30,v1_voxel_31,v1_voxel_32,v1_voxel_33,v1_voxel_34,v1_voxel_35,v1_voxel_36,v1_voxel_37,v1_voxel_38,v1_voxel_39,v1_voxel_40,v1_voxel_41,v1_voxel_42,v1_voxel_43,v1_voxel_44,v1_voxel_45,v1_voxel_46,v1_voxel_47,v1_voxel_48,v1_voxel_49,v1_voxel_50
COCO_val2014_000000391895.jpg,0.016057923880761202,0.11694840130450634,-0.009486400106383214,-0.10418702178627537,-0.15834385653812355,0.04490433375534031,0.08592850059710808,-0.053967748709453416,-0.046385426998878355,-0.059931770473457484,-0.15175094802424327,-0.12293781627121561,0.042931598708969315,0.10178747523758712,-0.025057312902457746,0.12357241847805499,-0.024840049962322922,-0.034357130571041804,0.047050719760665854,-0.1677532552109297,0.1779983912801054,0.0208771947138829,-0.04174067519519926,-0.07504658787400216,0.11982830516523837,0.0452648603105477,-0.03978444365088925,0.022205243877577305,-0.07580009658151016,0.045648375460992124,0.12401138260261002,-0.0012718320161328501,-0.05887037815429283,0.04491140011153381,-0.12439271995282407,0.02697365147678656,0.21254538938742307,-0.08206759785001119,0.03446126567134831,-0.12985817885498657,-0.09135906911692941,-0.103857557541041,0.1679938995730653,0.22699887586964304,-0.05300572035494636,-0.11322819996889649,0.0646295716967572,-0.0018849924192371114,0.08556441491239428,-0.10708239756448688
COCO_val2014_000000391896.jpg,-0.18635697655966585,-0.11633197480866322,0.055938649109402355,0.017492618851221175,-0.06262089333097508,0.22273447135302327,0.016588035438271937,0.060713158259709035,0.06814314610239057,-0.08443786835555606,-0.12043938094692859,0.10246518255799478,-0.06040545500745741,0.005990590181462104,0.07768387687075042,-0.04775753703425787,0.009443179944269043,0.10717470076015019,0.08533773206201561,0.15649364246196423,-0.04604162907788639,0.005181040235167432,-0.05596768898527896,-0.14185973553315076,-0.06730443369888503,0.0021782833379739267,0.06165900129571349,0.09399415782271883,0.1182115442530934,-0.10707292511185662,-0.028405230043180005,0.03434731727455096,-0.10901947950731883,-0.04159046733027295,-0.11493736545762241,-0.10086676529566702,0.06846549018329008,-0.057913300072744256,-0.0752176642761409,-0.15388527861947998,0.040760429930690276,0.09241999021472709,-0.06202838876802026,-0.020831176696359102,0.11095479957303367,0.018088344881428874,-0.09009639181604437,0.00411440928627253,0.04865715401437236,-0.0928194180533195
COCO_val2014_000000391897.jpg,-0.04056057216177855,0.005457529165149895,-0.04918312920806456,0.019696260572991165,0.0025535510418830867,-0.10163255091058794,0.12044065113293892,-0.07370194491510348,0.0859166644906226,0.007380176915774863,-0.0275992832874601,-0.00030365377828725054,-0.09276277741450023,-0.09411560118375062,-0.08500726908019474,0.12403999972599584,0.11937280247487188,-0.0239850627296962,-0.03889984001811275,-0.07827556967177997,0.11836498330214405,0.05506373278324013,0.022504400566533765,0.10908994885863986,-0.10205300699725227,0.0020911668404952296,0.0614987066263754,0.08084657393607683,-0.15259514812028113,0.04110779470095701,-0.020364695710457098,0.02002418969267448,-0.01119251400106145,0.02564241926859581,-0.11592851793970634,-0.06084857183232402,-0.08047434814911687,-0.09528035107740906,0.0450865100741378,-0.12541208164621245,0.002879490121743645,-0.09584852328387587,0.01344336041934547,0.061646542331631055,-0.03863265929267955,0.030757679775085825,-0.1263275462898101,0.10677064708429151,0.03345796520081292,-0.05531624569567494
COCO_val2014_000000391898.jpg,-0.10524282995224835,-0.15128285075887937,0.06166247071573164,0.10648470106948865,0.04285870686144566,-0.05975414477592869,-0.11508889715168508,0.0966603150985118,-0.13298925372803902,-0.05915871944281882,-0.08185692018485839,-0.16012324625766974,-0.10933700015046531,-0.23675644607255647,0.2620480794917276,-0.030867320686859642,-0.11790491670132382,-0.10292072468827024,-0.08667853391884715,-0.2866648759912522,-0.12306612987130008,0.16911972771976763,0.06920230909615442,-0.12713241621064322,-0.17456307524958958,0.11405823513602967,0.009601399320703552,-0.19660662177878654,0.005971861805119617,-0.020007286392604795,-0.04309148632371148,-0.07056370001207483,0.008611528962826775,0.01467095929587533,-0.10019652677280777,0.07002781958428748,0.15628643354292857,-0.041450942839530026,-0.09124464457603289,0.09611127883479134,0.07832013014636605,0.10086326083619042,-0.055011011517649006,0.14916091725502997,-0.22040949452275804,0.06359147934645822,0.07343955484024615,-0.08454418755388976,-0.1901286619778242,0.005319836301830846
COCO_val2014_000000391899.jpg,0.009367035313182386,0.019370655573674435,-0.007082695710541567,0.016478334695673454,0.031476928000846234,-0.000752492829848698,-0.03248624573033745,-0.0010585109900171333,0.0071906413368609924,0.04683552720000276,-0.009427198646494696,-0.2361575677527431,-0.05032884081015796,-0.0017534713584821595,-0.028032893991816632,-0.15394728844881503,-0.06848110495343537,0.1371427020457763,0.0686006435366586,-0.0720641247082006,0.12057157906444067,0.02706347469750924,-0.16947475186699332,0.07610760370834031,-0.02323149716007462,0.14587555895559176,-0.017460007592405482,0.015208329509605057,0.025049937487038477,0.006619366304598626,-0.12840104955091367,-0.13501680343051237,0.009861161412884973,-0.11336292454095094,0.18979737788046244,0.06058850781831139,-0.1425307692598033,-0.07015358675260266,-0.17479220864769252,0.08170229203046814,-0.021203077118693486,0.050163234285953866,-0.018139146151041115,0.0192211905433551,0.0005132634489496305,0.02613608679195171,0.022153909252317847,0.010581572002046308,0.031070272600769906,0.09987127466969925
COCO_val2014_000000391900.jpg,0.1622654343833004,0.06505291755818253,-0.0425151546187948,-0.057650222033931546,-0.04479668248513904,0.1316478702900242,0.13928400815099967,-0.06835659836398665,-0.07749172098393606,-0.12918052983819578,-0.07099017445739675,-0.06600358517835578,0.14394942389788917,-0.15930860832959182,-0.02393987867022047,-0.046356993106400526,0.060933166960500065,-0.04473051154620672,-0.12985444309675642,-0.20294937649982728,0.05910545280317258,-0.027556051997571315,0.04254785462888008,-0.18273674354089461,-0.006073531033296108,0.08285004644471565,-0.07099943265321859,-0.04040536569095655,-0.013745980344036868,0.16769843297445763,-0.07141276505227205,-0.016991724370115372,0.042282172006019365,-0.2125347218062229,0.05895287317791355,-0.23777713201322423,0.09394493333624451,0.018083234442246212,0.1385384803011373,0.2301236457513215,-0.14668388873681112,0.18420639531162938,-0.02828366806442025,-0.057606843341614505,0.0882721307639364,0.057798840243577815,-0.20201883217095415,0.06916532754256435,-0.012152895705186892,0.0363786789769376
COCO_val2014_000000391901.jpg,0.07623055898090214,0.11903543485592157,-0.08217686730262214,0.02361848747017083,0.04496123034246247,0.09597578439633128,0.06928574935982001,0.023003430289289542,-0.05183906202720924,0.1637143471656965,0.03083740960228549,-0.06513505447357315,-0.11980520797189989,-0.07974435230019511,-0.02855196059570225,0.08772598092276335,0.00863951560207889,-0.03239809892707687,0.0008506790450451434,0.028103158918620003,-0.06325584670550467,-0.14323288778001583,-0.02514829454330871,0.1684526068844342,-0.1357654618435872,-0.055261872486139785,-0.024213657486311147,-0.19558397850783407,0.10428545570933012,0.05947990081411645,-0.006475955478051999,-0.11705327773469139,0.05515681481674232,-0.21392112574553607,-0.19254996769569854,-0.005228002138943817,-0.09459924261979324,0.11185449340426563,0.09811819644940663,0.0414255521587355,0.022275707662057453,0.18730088369533887,-0.09534856295313976,0.0560089004885978,-0.008258570257301845,0.05277269737486753,-0.06424468151654543,-0.06999785247237388,-0.06663840525260566,-0.048310859221946875
COCO_val2014_000000391902.jpg,-0.010434100439428948,-0.03338864213226785,-0.05085786522728687,-0.02686025075771169,-0.1139134613348165,0.09562607463404152,-0.06448900701179848,-0.06410862039290352,0.10376718230709814,0.059157561561317434,-0.06111665628300611,-0.05140414660712505,0.05292431405453583,0.1652383073874727,-0.240087394359121,-0.01732962767517006,-0.08515397950518518,-0.1820460058699258,0.07410173401377428,0.06070186817794096,0.010013602989226626,-0.10557857383129206,-0.13040383378211048,0.06910638800316031,-0.02704437569351742,0.0838083549884236,0.07261145484616155,-0.13346049563469028,0.031177653431846405,0.06976778614253142,0.022577690975203304,0.04759331930865742,-0.0003918821456043823,-0.19897275162964995,0.07330861980761015,0.08970429654532162,0.1082177589865135,0.02780489611704385,0.03201358546292644,0.1087897716448185,-0.0057066991218662775,0.023665824587687925,0.012431821490994512,0.07154056751331701,-0.09851103963568543,-0.039490723559016165,0.1260696700195065,0.01888904735191939,-0.04570157665423812,0.08130382088628677
COCO_val2014_000000391903.jpg,0.07623821801027059,0.18354798995304078,0.03208612198906595,-0.16742420120495916,-0.13371978355639158,0.0335862683035363,-0.07543433364145403,0.08884462686047215,0.2064789175782884,-0.18389577152834816,0.029703662859468568,-0.1322464241629303,-0.08311766709124958,-0.057587581191436955,-0.19620887714933508,-0.09924148599458775,0.17295861142455676,0.14354252909118492,-0.15228681777582118,0.0365052944545183,-0.04067803331172823,0.024162654328008168,0.05160247851000041,-0.058662201133019315,0.05152583828868434,0.06935535361843974,0.05429943882230658,-0.03184977395332299,0.011142023115356224,0.04586287839422774,-0.07805526504091957,0.13589212527596256,-0.08843304782604819,-0.12048196878956347,0.09730179030986151,0.21789050676250887,-0.043717688218018386,0.10430405853345076,-0.15371841551382764,-0.14453767557749683,0.0010727003031204523,-0.11513204346969674,0.012140179274299645,-0.04822360246572011,0.0005096984081383409,0.0077550642485137225,-0.004032640855579419,-0.060041266156078556,-0.06584149081159314,0.006387957364647719
COCO_val2014_000000391904.jpg,0.110538041272758,0.02380961866772789,-0.08526286405770403,0.4833563023047234,-0.04853489930841503,-0.06435482300706308,0.0746953662576446,-0.039909442838418345,0.04192939445981775,0.15332940245166882,-0.2245592633373228,0.026081058363620763,-0.09409504377516142,0.04698480434214252,0.07806435014832372,-0.15523790575089147,-0.022971834825905278,0.07825066269882924,-0.12822049116949277,-0.04383227961595106,0.135181814512865,-0.026723097858053747,0.07706396312789379,0.008372063137713392,-0.06824224011930445,0.07324497849723875,0.04331231238061464,-0.024942181132498756,0.00454079648600383,-0.0722989031591243,0.09355775761877952,-0.20417254369168403,0.07711724139432324,-0.06304495863573278,-0.19435642330023567,-0.027198631734713066,0.2101759620544772,-0.057706057806698775,0.0105912452043511,0.13548278684665657,0.10034640374863708,0.046906144353068,-0.05321965094365767,0.0029038358901194573,0.030717316838851955,0.0872350341620873,0.09770202367979083,0.10473976860940584,-0.11403550664983174,0.034947756078818
